fips,year,permits
46007,2021,0
46007,2022,0
46007,2023,0
46009,2022,16
46009,2023,15
46011,2022,129
46011,2023,128
46013,2022,263
46013,2023,66
46015,2022,14
46015,2023,36
46017,2022,0
46019,2022,36
46019,2023,48
46021,2022,0
46021,2023,0
46023,2022,33
46023,2023,16
46025,2022,7
46025,2023,8
46027,2022,27
46027,2023,34
46029,2022,142
46029,2023,133
46031,2022,0
46031,2023,0
46033,2022,279
46033,2023,313
46035,2022,67
46035,2023,63
46037,2022,39
46037,2023,25
46039,2022,10
46039,2023,12
46041,2022,1
46041,2023,3
46043,2022,4
46043,2023,4
46045,2022,0
46045,2023,1
46047,2022,10
46047,2023,10
46049,2022,14
46049,2023,6
46051,2022,20
46051,2023,17
46053,2022,9
46053,2023,4
46055,2018,0
46055,2019,2
46055,2020,0
46055,2021,0
46055,2022,0
46055,2023,2
46057,2022,50
46057,2023,62
46059,2022,6
46059,2023,2
46061,2022,13
46061,2023,11
46063,2022,4
46063,2023,3
46065,2022,21
46065,2023,27
46067,2022,8
46067,2023,16
46069,2022,0
46069,2023,0
46071,2018,0
46071,2019,0
46071,2020,0
46071,2021,0
46071,2022,0
46071,2023,0
46073,2022,3
46073,2023,0
46075,2022,0
46075,2023,3
46077,2022,27
46077,2023,19
46079,2022,63
46079,2023,61
46081,2022,375
46081,2023,390
46083,2022,754
46083,2023,532
46085,2022,4
46085,2023,2
46087,2022,19
46087,2023,14
46089,2022,2
46089,2023,4
46091,2022,39
46091,2023,16
46093,2022,190
46093,2023,143
46095,2022,1
46095,2023,2
46097,2022,4
46097,2023,7
46099,2022,4744
46099,2023,2868
46101,2022,37
46101,2023,30
46103,2022,1454
46103,2023,1409
46105,2022,0
46105,2023,0
46107,2022,5
46107,2023,4
46109,2022,16
46109,2023,13
46111,2018,3
46111,2019,8
46111,2020,6
46111,2021,10
46111,2022,9
46111,2023,8
46115,2022,6
46115,2023,21
46117,2022,14
46117,2023,10
46119,2022,7
46119,2023,5
46121,2022,0
46121,2023,0
46123,2022,6
46123,2023,2
46125,2022,21
46125,2023,34
46127,2022,189
46127,2023,154
46129,2022,9
46129,2023,0
46135,2022,95
46135,2023,182
47001,2018,199
47001,2019,164
47001,2020,436
47001,2021,457
47001,2022,417
47001,2023,386
47003,2022,458
47003,2023,392
47005,2022,11
47005,2023,5
47007,2022,0
47007,2023,0
47009,2022,842
47009,2023,674
47011,2022,711
47011,2023,621
47013,2022,335
47013,2023,135
47015,2018,14
47015,2019,31
47015,2020,3
47015,2021,28
47015,2022,25
47015,2023,96
47017,2022,16
47017,2023,9
47019,2022,155
47019,2023,159
47021,2018,313
47021,2019,346
47021,2020,257
47021,2021,407
47021,2022,289
47021,2023,280
47023,2022,32
47023,2023,10
47025,2022,75
47025,2023,90
47027,2022,26
47027,2023,25
47029,2022,1
47029,2023,0
47031,2022,203
47031,2023,377
47033,2022,34
47033,2023,25
47035,2022,425
47035,2023,428
47037,2018,6932
47037,2019,10231
47037,2020,13222
47037,2021,16406
47037,2022,5779
47037,2023,11250
47039,2022,1
47039,2023,4
47041,2022,145
47041,2023,138
47043,2018,309
47043,2019,349
47043,2020,463
47043,2021,617
47043,2022,596
47043,2023,418
47045,2022,63
47045,2023,59
47047,2022,462
47047,2023,383
47049,2018,0
47049,2019,0
47049,2020,0
47049,2021,0
47049,2022,0
47049,2023,0
47051,2022,369
47051,2023,400
47053,2022,161
47053,2023,138
47055,2022,167
47055,2023,157
47057,2022,66
47057,2023,69
47059,2022,238
47059,2023,265
47061,2022,3
47061,2023,5
47063,2022,322
47063,2023,289
47065,2022,2340
47065,2023,2046
47067,2022,1
47067,2023,0
47069,2022,52
47069,2023,51
47071,2022,34
47071,2023,45
47073,2022,189
47073,2023,147
47075,2022,19
47075,2023,15
47077,2022,19
47077,2023,31
47079,2022,22
47079,2023,20
47081,2018,74
47081,2019,91
47081,2020,109
47081,2021,131
47081,2022,122
47081,2023,111
47083,2022,1
47083,2023,1
47085,2022,19
47085,2023,36
47087,2022,0
47087,2023,0
47089,2022,539
47089,2023,475
47091,2022,3
47091,2023,5
47093,2018,2609
47093,2019,2028
47093,2020,2978
47093,2021,2860
47093,2022,2503
47093,2023,4293
47095,2022,6
47095,2023,2
47097,2022,26
47097,2023,28
47099,2022,22
47099,2023,25
47101,2022,15
47101,2023,75
47103,2022,19
47103,2023,134
47105,2018,425
47105,2019,392
47105,2020,499
47105,2021,1117
47105,2022,704
47105,2023,662
47107,2022,110
47107,2023,99
47109,2022,4
47109,2023,4
47111,2022,136
47111,2023,193
47113,2022,248
47113,2023,235
47115,2022,248
47115,2023,192
47117,2020,189
47117,2021,236
47117,2022,239
47117,2023,339
47119,2022,1869
47119,2023,1578
47121,2022,100
47121,2023,101
47123,2022,183
47123,2023,137
47125,2018,1724
47125,2019,2093
47125,2020,3634
47125,2021,4008
47125,2022,4005
47125,2023,2784
47127,2022,32
47127,2023,30
47129,2022,0
47129,2023,0
47131,2022,34
47131,2023,37
47133,2022,31
47133,2023,11
47135,2022,12
47135,2023,12
47139,2018,193
47139,2019,198
47139,2020,213
47139,2021,247
47139,2022,213
47139,2023,200
47141,2022,595
47141,2023,623
47143,2022,160
47143,2023,130
47145,2022,132
47145,2023,126
47147,2022,816
47147,2023,939
47149,2018,4003
47149,2019,3888
47149,2020,3520
47149,2021,3963
47149,2022,2456
47149,2023,3540
47151,2022,3
47151,2023,11
47153,2018,10
47153,2019,8
47153,2020,13
47153,2021,11
47153,2022,12
47153,2023,11
47155,2022,1311
47155,2023,1021
47157,2018,2251
47157,2019,1255
47157,2020,1878
47157,2021,2059
47157,2022,1870
47157,2023,1964
47159,2018,76
47159,2019,78
47159,2020,101
47159,2021,124
47159,2022,125
47159,2023,125
47161,2018,6
47161,2019,5
47161,2020,2
47161,2021,3
47161,2022,2
47161,2023,6
47163,2022,600
47163,2023,520
47165,2018,1716
47165,2019,1416
47165,2020,1980
47165,2021,1839
47165,2022,1970
47165,2023,1749
47167,2018,182
47167,2019,172
47167,2020,233
47167,2021,263
47167,2022,189
47167,2023,192
47169,2018,125
47169,2019,98
47169,2020,83
47169,2021,105
47169,2022,124
47169,2023,122
47171,2022,10
47171,2023,25
47173,2018,102
47173,2019,97
47173,2020,97
47173,2021,123
47173,2022,117
47173,2023,104
47175,2018,3
47175,2019,0
47175,2020,5
47175,2021,2
47175,2022,5
47175,2023,2
47177,2022,260
47177,2023,328
47179,2022,847
47179,2023,849
47181,2022,1
47181,2023,0
47183,2022,72
47183,2023,62
47185,2022,195
47185,2023,198
47187,2022,2254
47187,2023,1739
47189,2018,1421
47189,2019,1912
47189,2020,2349
47189,2021,2371
47189,2022,2272
47189,2023,1874
48001,2022,187
48001,2023,30
48003,2022,24
48003,2023,37
48005,2022,132
48005,2023,106
48007,2022,176
48007,2023,183
48009,2022,40
48009,2023,46
48011,2022,1
48011,2023,0
48013,2018,40
48013,2019,45
48013,2020,57
48013,2021,87
48013,2022,53
48013,2023,147
48015,2018,29
48015,2019,24
48015,2020,29
48015,2021,26
48015,2022,39
48015,2023,367
48017,2022,0
48017,2023,0
48019,2018,0
48019,2019,1
48019,2020,1
48019,2021,1
48019,2022,3
48019,2023,3
48021,2018,156
48021,2019,176
48021,2020,478
48021,2021,836
48021,2022,619
48021,2023,1341
48023,2022,0
48025,2018,7
48025,2019,17
48025,2020,26
48025,2021,31
48025,2022,13
48025,2023,13
48027,2018,2177
48027,2019,2313
48027,2020,3116
48027,2021,3843
48027,2022,3369
48027,2023,3050
48029,2018,6459
48029,2019,11155
48029,2020,10391
48029,2021,15294
48029,2022,17386
48029,2023,10470
48031,2022,23
48031,2023,16
48035,2022,9
48035,2023,12
48037,2022,105
48037,2023,174
48039,2022,4197
48039,2023,3745
48041,2022,1691
48041,2023,1366
48043,2022,7
48043,2023,4
48047,2022,2
48047,2023,0
48049,2022,118
48049,2023,250
48051,2018,6
48051,2019,78
48051,2020,36
48051,2021,57
48051,2022,39
48051,2023,54
48053,2022,932
48053,2023,1543
48055,2018,427
48055,2019,375
48055,2020,420
48055,2021,419
48055,2022,337
48055,2023,902
48057,2022,136
48057,2023,111
48059,2022,4
48059,2023,13
48061,2022,2253
48061,2023,1958
48063,2022,6
48063,2023,5
48065,2022,3
48065,2023,34
48067,2022,5
48067,2023,14
48069,2022,0
48069,2023,0
48071,2022,747
48071,2023,582
48073,2022,22
48073,2023,34
48075,2022,0
48075,2023,0
48077,2022,8
48077,2023,7
48079,2022,33
48079,2023,11
48081,2022,4
48081,2023,0
48083,2022,3
48083,2023,7
48085,2018,15367
48085,2019,13885
48085,2020,14632
48085,2021,17055
48085,2022,18192
48085,2023,18226
48087,2022,0
48087,2023,0
48089,2022,29
48089,2023,31
48091,2018,2806
48091,2019,2945
48091,2020,4197
48091,2021,4431
48091,2022,4371
48091,2023,3249
48093,2022,1
48093,2023,0
48095,2022,0
48095,2023,0
48097,2022,52
48097,2023,106
48099,2018,247
48099,2019,190
48099,2020,472
48099,2021,257
48099,2022,408
48099,2023,446
48101,2022,0
48101,2023,0
48103,2022,5
48103,2023,1
48107,2018,3
48107,2019,1
48107,2020,0
48107,2021,0
48107,2022,1
48107,2023,2
48109,2022,18
48109,2023,21
48111,2022,9
48111,2023,7
48113,2018,18573
48113,2019,16492
48113,2020,10648
48113,2021,18439
48113,2022,17787
48113,2023,13215
48115,2022,75
48115,2023,25
48117,2022,59
48117,2023,55
48119,2018,3
48119,2019,7
48119,2020,9
48119,2021,14
48119,2022,6
48119,2023,11
48121,2022,11804
48121,2023,11087
48123,2022,21
48123,2023,12
48127,2022,0
48127,2023,0
48129,2022,3
48129,2023,2
48133,2022,25
48133,2023,6
48135,2018,692
48135,2019,1782
48135,2020,1188
48135,2021,1406
48135,2022,1053
48135,2023,829
48139,2018,2444
48139,2019,2084
48139,2020,2742
48139,2021,3892
48139,2022,3034
48139,2023,2833
48141,2018,2503
48141,2019,2884
48141,2020,3358
48141,2021,2989
48141,2022,2830
48141,2023,2265
48143,2022,213
48143,2023,70
48145,2022,10
48145,2023,5
48147,2022,88
48147,2023,88
48149,2022,16
48149,2023,14
48153,2022,0
48153,2023,0
48157,2018,9294
48157,2019,9537
48157,2020,12827
48157,2021,10937
48157,2022,12572
48157,2023,11290
48159,2022,0
48159,2023,0
48161,2022,4
48161,2023,3
48163,2022,13
48163,2023,10
48165,2022,3
48165,2023,8
48167,2018,2309
48167,2019,2526
48167,2020,3251
48167,2021,3103
48167,2022,2488
48167,2023,2541
48169,2022,2
48169,2023,0
48171,2022,88
48171,2023,67
48175,2022,26
48175,2023,8
48177,2022,15
48177,2023,10
48179,2022,0
48179,2023,0
48181,2022,2339
48181,2023,2449
48183,2022,449
48183,2023,286
48185,2018,47
48185,2019,102
48185,2020,87
48185,2021,92
48185,2022,119
48185,2023,150
48187,2018,969
48187,2019,1334
48187,2020,1549
48187,2021,1868
48187,2022,1736
48187,2023,2134
48189,2022,28
48189,2023,24
48191,2022,0
48191,2023,0
48193,2018,6
48193,2019,3
48193,2020,9
48193,2021,20
48193,2022,20
48193,2023,21
48195,2018,0
48195,2019,0
48195,2020,3
48195,2021,2
48195,2022,0
48195,2023,0
48197,2022,0
48197,2023,0
48199,2022,506
48199,2023,390
48201,2018,34100
48201,2019,37756
48201,2020,36874
48201,2021,35161
48201,2022,38819
48201,2023,34557
48203,2022,299
48203,2023,208
48207,2022,0
48207,2023,0
48209,2022,5518
48209,2023,5086
48211,2018,0
48211,2019,0
48211,2020,0
48211,2021,0
48211,2022,0
48211,2023,0
48213,2022,464
48213,2023,268
48215,2018,4645
48215,2019,5362
48215,2020,4914
48215,2021,5697
48215,2022,5836
48215,2023,6625
48217,2022,65
48217,2023,63
48219,2022,12
48219,2023,12
48221,2022,151
48221,2023,110
48223,2022,107
48223,2023,66
48225,2022,6
48225,2023,5
48227,2022,16
48227,2023,15
48231,2022,739
48231,2023,879
48233,2018,5
48233,2019,0
48233,2020,1
48233,2021,4
48233,2022,5
48233,2023,2
48235,2022,0
48237,2022,0
48237,2023,10
48239,2022,4
48239,2023,0
48241,2022,205
48241,2023,27
48245,2022,667
48245,2023,432
48249,2022,8
48249,2023,4
48251,2018,703
48251,2019,1072
48251,2020,2584
48251,2021,2218
48251,2022,2293
48251,2023,2528
48253,2022,1
48253,2023,0
48255,2022,88
48255,2023,82
48257,2018,1121
48257,2019,700
48257,2020,1068
48257,2021,1591
48257,2022,1350
48257,2023,1247
48259,2018,322
48259,2019,355
48259,2020,399
48259,2021,387
48259,2022,325
48259,2023,310
48265,2022,169
48265,2023,231
48267,2022,1
48267,2023,5
48271,2018,1
48271,2019,0
48271,2020,0
48271,2021,0
48271,2022,2
48271,2023,4
48273,2022,27
48273,2023,27
48275,2022,0
48277,2022,64
48277,2023,89
48279,2022,2
48279,2023,0
48281,2018,41
48281,2019,34
48281,2020,49
48281,2021,50
48281,2022,39
48281,2023,27
48283,2022,6
48283,2023,0
48285,2022,15
48285,2023,8
48287,2022,44
48287,2023,21
48289,2022,0
48289,2023,0
48291,2018,729
48291,2019,821
48291,2020,1013
48291,2021,1234
48291,2022,1556
48291,2023,1290
48293,2022,10
48293,2023,14
48295,2022,0
48295,2023,0
48297,2022,2
48297,2023,8
48299,2022,263
48299,2023,172
48303,2018,1724
48303,2019,2252
48303,2020,3851
48303,2021,3421
48303,2022,3275
48303,2023,2511
48305,2022,3
48305,2023,1
48307,2022,0
48307,2023,0
48309,2022,1383
48309,2023,1736
48313,2022,5
48313,2023,2
48315,2022,13
48315,2023,9
48317,2022,1
48317,2023,13
48319,2022,12
48319,2023,2
48321,2022,225
48321,2023,155
48323,2018,71
48323,2019,92
48323,2020,139
48323,2021,135
48323,2022,157
48323,2023,72
48325,2018,32
48325,2019,26
48325,2020,34
48325,2021,28
48325,2022,26
48325,2023,29
48329,2018,1222
48329,2019,1290
48329,2020,1289
48329,2021,858
48329,2022,593
48329,2023,805
48331,2022,23
48331,2023,33
48335,2022,0
48335,2023,0
48337,2022,61
48337,2023,10
48339,2018,6990
48339,2019,7671
48339,2020,10182
48339,2021,13574
48339,2022,15114
48339,2023,13743
48341,2022,38
48341,2023,169
48343,2022,3
48343,2023,1
48347,2022,30
48347,2023,32
48349,2022,500
48349,2023,546
48353,2022,1
48353,2023,5
48355,2022,1605
48355,2023,1454
48357,2022,1
48357,2023,0
48359,2022,0
48359,2023,2
48361,2022,196
48361,2023,232
48363,2022,53
48363,2023,54
48365,2022,11
48365,2023,10
48367,2018,706
48367,2019,812
48367,2020,556
48367,2021,1182
48367,2022,896
48367,2023,478
48369,2022,12
48369,2023,6
48371,2022,26
48371,2023,9
48373,2022,1003
48373,2023,841
48375,2018,656
48375,2019,472
48375,2020,845
48375,2021,574
48375,2022,758
48375,2023,564
48377,2022,8
48377,2023,18
48379,2022,18
48379,2023,10
48381,2022,173
48381,2023,81
48383,2018,1
48383,2019,0
48383,2020,2
48383,2021,2
48383,2022,1
48383,2023,2
48385,2018,0
48385,2019,0
48385,2020,0
48385,2021,0
48385,2022,0
48385,2023,0
48387,2022,16
48387,2023,12
48389,2022,28
48389,2023,34
48391,2022,56
48391,2023,16
48395,2018,84
48395,2019,74
48395,2020,130
48395,2021,4
48395,2022,49
48395,2023,23
48397,2018,1523
48397,2019,1580
48397,2020,2692
48397,2021,3392
48397,2022,2538
48397,2023,1938
48399,2022,6
48399,2023,6
48401,2022,58
48401,2023,24
48403,2022,1
48403,2023,0
48405,2022,3
48405,2023,2
48407,2018,374
48407,2019,394
48407,2020,457
48407,2021,575
48407,2022,578
48407,2023,549
48409,2022,387
48409,2023,336
48411,2018,2
48411,2019,3
48411,2020,1
48411,2021,0
48411,2022,0
48411,2023,0
48413,2022,0
48413,2023,2
48415,2022,2
48415,2023,4
48419,2022,2
48419,2023,2
48421,2022,17
48421,2023,15
48423,2022,820
48423,2023,757
48425,2022,14
48425,2023,58
48427,2022,8
48427,2023,0
48429,2022,3
48429,2023,6
48435,2022,0
48435,2023,0
48437,2022,0
48437,2023,0
48439,2022,18207
48439,2023,13897
48441,2022,790
48441,2023,443
48445,2022,3
48445,2023,1
48449,2022,16
48449,2023,23
48451,2018,262
48451,2019,283
48451,2020,686
48451,2021,333
48451,2022,322
48451,2023,252
48453,2018,19518
48453,2019,21413
48453,2020,26660
48453,2021,29099
48453,2022,25852
48453,2023,22414
48455,2022,5
48455,2023,2
48457,2022,12
48457,2023,6
48459,2022,6
48459,2023,28
48461,2022,0
48461,2023,0
48463,2022,30
48463,2023,19
48465,2022,143
48465,2023,73
48467,2022,89
48467,2023,43
48469,2022,202
48469,2023,82
48471,2022,914
48471,2023,503
48473,2018,147
48473,2019,96
48473,2020,168
48473,2021,270
48473,2022,254
48473,2023,221
48475,2022,0
48475,2023,1
48477,2022,181
48477,2023,127
48479,2022,1514
48479,2023,1221
48481,2022,162
48481,2023,147
48483,2022,0
48483,2023,0
48485,2022,330
48485,2023,210
48487,2022,4
48487,2023,49
48489,2022,67
48489,2023,53
48491,2018,6834
48491,2019,6762
48491,2020,8357
48491,2021,15004
48491,2022,10616
48491,2023,8856
48493,2018,60
48493,2019,58
48493,2020,120
48493,2021,133
48493,2022,106
48493,2023,177
48495,2022,2
48495,2023,0
48497,2018,86
48497,2019,247
48497,2020,95
48497,2021,132
48497,2022,441
48497,2023,229
48499,2022,17
48499,2023,67
48501,2022,2
48501,2023,6
48503,2022,9
48503,2023,5
48507,2022,1
48507,2023,1
49001,2022,64
49001,2023,37
49003,2022,456
49003,2023,259
49005,2022,1040
49005,2023,958
49007,2022,64
49007,2023,41
49009,2022,18
49009,2023,20
49011,2018,2166
49011,2019,1741
49011,2020,2417
49011,2021,3812
49011,2022,2175
49011,2023,1547
49013,2022,133
49013,2023,119
49015,2022,16
49015,2023,54
49017,2022,66
49017,2023,53
49019,2022,101
49019,2023,82
49021,2022,1032
49021,2023,460
49023,2018,74
49023,2019,70
49023,2020,108
49023,2021,135
49023,2022,115
49023,2023,138
49025,2022,287
49025,2023,159
49027,2022,60
49027,2023,99
49029,2018,62
49029,2019,60
49029,2020,97
49029,2021,147
49029,2022,63
49029,2023,75
49031,2022,36
49031,2023,25
49033,2022,71
49033,2023,57
49035,2018,8005
49035,2019,9785
49035,2020,10101
49035,2021,10496
49035,2022,9180
49035,2023,8317
49037,2022,94
49037,2023,65
49039,2018,64
49039,2019,52
49039,2020,73
49039,2021,227
49039,2022,202
49039,2023,238
49041,2022,163
49041,2023,140
49043,2018,385
49043,2019,387
49043,2020,315
49043,2021,439
49043,2022,536
49043,2023,334
49045,2022,733
49045,2023,882
49047,2022,89
49047,2023,86
49049,2022,8162
49049,2023,6037
49051,2022,1008
49051,2023,706
49053,2022,3191
49053,2023,2841
49055,2022,29
49055,2023,18
49057,2018,1147
49057,2019,1754
49057,2020,2393
49057,2021,2577
49057,2022,2314
49057,2023,1442
50001,2022,112
50001,2023,94
50003,2022,56
50003,2023,59
50005,2022,73
50005,2023,92
50007,2022,786
50007,2023,942
50009,2022,10
50009,2023,16
50011,2022,163
50011,2023,219
50013,2022,25
50013,2023,26
50015,2022,288
50015,2023,223
50017,2022,22
50017,2023,58
50019,2022,169
50019,2023,136
50021,2022,76
50021,2023,48
50023,2022,200
50023,2023,160
50025,2022,122
50025,2023,146
50027,2022,106
50027,2023,117
51001,2022,207
51001,2023,201
51003,2018,1097
51003,2019,948
51003,2020,982
51003,2021,948
51003,2022,927
51003,2023,820
51005,2022,8
51005,2023,65
51007,2018,51
51007,2019,54
51007,2020,54
51007,2021,58
51007,2022,73
51007,2023,52
51009,2018,64
51009,2019,47
51009,2020,69
51009,2021,70
51009,2022,92
51009,2023,108
51011,2022,107
51011,2023,97
51013,2018,2756
51013,2019,743
51013,2020,553
51013,2021,3323
51013,2022,2160
51013,2023,1274
51015,2018,222
51015,2019,390
51015,2020,322
51015,2021,248
51015,2022,255
51015,2023,190
51017,2022,13
51017,2023,18
51019,2018,82
51019,2019,53
51019,2020,144
51019,2021,141
51019,2022,168
51019,2023,285
51021,2022,6
51021,2023,14
51023,2022,83
51023,2023,64
51025,2022,40
51025,2023,37
51027,2022,11
51027,2023,11
51029,2022,100
51029,2023,84
51031,2022,227
51031,2023,331
51033,2018,104
51033,2019,109
51033,2020,188
51033,2021,348
51033,2022,270
51033,2023,255
51035,2022,82
51035,2023,77
51036,2018,18
51036,2019,18
51036,2020,20
51036,2021,23
51036,2022,21
51036,2023,22
51037,2018,23
51037,2019,16
51037,2020,11
51037,2021,20
51037,2022,16
51037,2023,25
51041,2018,2260
51041,2019,3202
51041,2020,3116
51041,2021,3791
51041,2022,3233
51041,2023,3194
51043,2018,35
51043,2019,174
51043,2020,78
51043,2021,115
51043,2022,93
51043,2023,34
51045,2022,14
51045,2023,20
51047,2022,306
51047,2023,294
51049,2018,25
51049,2019,35
51049,2020,37
51049,2021,56
51049,2022,54
51049,2023,69
51051,2018,2
51051,2019,1
51051,2020,7
51051,2021,8
51051,2022,9
51051,2023,6
51053,2018,76
51053,2019,78
51053,2020,99
51053,2021,113
51053,2022,84
51053,2023,78
51057,2022,41
51057,2023,33
51059,2018,1557
51059,2019,2138
51059,2020,1605
51059,2021,2105
51059,2022,1685
51059,2023,3248
51061,2018,379
51061,2019,202
51061,2020,197
51061,2021,248
51061,2022,203
51061,2023,247
51063,2022,19
51063,2023,68
51065,2022,289
51065,2023,102
51067,2022,152
51067,2023,175
51069,2018,716
51069,2019,771
51069,2020,678
51069,2021,687
51069,2022,657
51069,2023,798
51071,2022,30
51071,2023,35
51073,2018,158
51073,2019,100
51073,2020,139
51073,2021,168
51073,2022,171
51073,2023,85
51075,2018,190
51075,2019,218
51075,2020,301
51075,2021,353
51075,2022,325
51075,2023,268
51077,2022,44
51077,2023,39
51079,2022,113
51079,2023,263
51081,2022,15
51081,2023,12
51083,2022,118
51083,2023,100
51085,2018,491
51085,2019,992
51085,2020,690
51085,2021,818
51085,2022,564
51085,2023,481
51087,2018,1478
51087,2019,1775
51087,2020,1915
51087,2021,2191
51087,2022,2386
51087,2023,2743
51089,2022,25
51089,2023,26
51091,2022,10
51091,2023,8
51093,2018,184
51093,2019,203
51093,2020,293
51093,2021,350
51093,2022,514
51093,2023,206
51095,2018,458
51095,2019,296
51095,2020,374
51095,2021,349
51095,2022,243
51095,2023,597
51097,2018,15
51097,2019,26
51097,2020,20
51097,2021,23
51097,2022,37
51097,2023,36
51099,2018,132
51099,2019,155
51099,2020,165
51099,2021,232
51099,2022,161
51099,2023,170
51101,2022,127
51101,2023,138
51103,2022,68
51103,2023,95
51105,2022,18
51105,2023,22
51107,2018,3714
51107,2019,2875
51107,2020,2493
51107,2021,2099
51107,2022,2330
51107,2023,1781
51109,2018,287
51109,2019,285
51109,2020,435
51109,2021,513
51109,2022,417
51109,2023,336
51111,2022,25
51111,2023,14
51113,2022,61
51113,2023,53
51115,2018,19
51115,2019,9
51115,2020,31
51115,2021,43
51115,2022,23
51115,2023,14
51117,2022,225
51117,2023,126
51119,2022,45
51119,2023,45
51121,2022,370
51121,2023,374
51125,2022,70
51125,2023,65
51127,2018,253
51127,2019,185
51127,2020,321
51127,2021,451
51127,2022,356
51127,2023,345
51131,2022,121
51131,2023,99
51133,2022,63
51133,2023,59
51135,2022,86
51135,2023,89
51137,2022,260
51137,2023,422
51139,2018,59
51139,2019,71
51139,2020,80
51139,2021,139
51139,2022,169
51139,2023,213
51141,2022,32
51141,2023,45
51143,2022,74
51143,2023,69
51145,2018,179
51145,2019,238
51145,2020,209
51145,2021,214
51145,2022,216
51145,2023,145
51147,2022,87
51147,2023,81
51149,2018,89
51149,2019,75
51149,2020,64
51149,2021,78
51149,2022,161
51149,2023,94
51153,2018,1561
51153,2019,1474
51153,2020,1438
51153,2021,2189
51153,2022,1616
51153,2023,1492
51155,2022,63
51155,2023,46
51157,2022,40
51157,2023,43
51159,2022,26
51159,2023,25
51161,2022,114
51161,2023,139
51163,2022,66
51163,2023,71
51165,2018,395
51165,2019,288
51165,2020,536
51165,2021,619
51165,2022,655
51165,2023,515
51167,2022,11
51167,2023,20
51169,2022,25
51169,2023,21
51171,2022,175
51171,2023,187
51173,2022,14
51173,2023,24
51175,2018,47
51175,2019,59
51175,2020,60
51175,2021,72
51175,2022,64
51175,2023,59
51177,2018,1588
51177,2019,1308
51177,2020,1411
51177,2021,1615
51177,2022,1652
51177,2023,1089
51179,2018,1048
51179,2019,913
51179,2020,964
51179,2021,977
51179,2022,759
51179,2023,541
51181,2018,29
51181,2019,26
51181,2020,25
51181,2021,31
51181,2022,37
51181,2023,28
51183,2018,33
51183,2019,40
51183,2020,37
51183,2021,31
51183,2022,32
51183,2023,43
51185,2022,7
51185,2023,11
51187,2018,158
51187,2019,150
51187,2020,191
51187,2021,200
51187,2022,160
51187,2023,148
51191,2022,93
51191,2023,100
51193,2022,217
51193,2023,215
51195,2022,6
51195,2023,24
51197,2022,38
51197,2023,35
51199,2018,697
51199,2019,262
51199,2020,286
51199,2021,485
51199,2022,211
51199,2023,479
51510,2018,112
51510,2019,65
51510,2020,107
51510,2021,200
51510,2022,1490
51510,2023,121
51520,2022,1
51520,2023,15
51530,2022,3
51530,2023,20
51540,2018,210
51540,2019,80
51540,2020,190
51540,2021,191
51540,2022,214
51540,2023,65
51550,2018,1031
51550,2019,991
51550,2020,1128
51550,2021,1383
51550,2022,834
51550,2023,505
51570,2018,12
51570,2019,3
51570,2020,6
51570,2021,13
51570,2022,6
51570,2023,12
51580,2018,1
51580,2019,4
51580,2020,3
51580,2021,3
51580,2022,3
51580,2023,1
51590,2022,229
51590,2023,171
51595,2022,5
51595,2023,1
51600,2018,17
51600,2019,12
51600,2020,10
51600,2021,12
51600,2022,22
51600,2023,26
51610,2018,46
51610,2019,346
51610,2020,14
51610,2021,19
51610,2022,872
51610,2023,17
51630,2018,410
51630,2019,274
51630,2020,104
51630,2021,142
51630,2022,183
51630,2023,82
51640,2022,9
51640,2023,11
51650,2018,180
51650,2019,183
51650,2020,211
51650,2021,242
51650,2022,125
51650,2023,103
51660,2018,88
51660,2019,73
51660,2020,60
51660,2021,36
51660,2022,55
51660,2023,80
51670,2018,118
51670,2019,56
51670,2020,77
51670,2021,81
51670,2022,19
51670,2023,18
51678,2022,5
51678,2023,0
51680,2018,138
51680,2019,330
51680,2020,361
51680,2021,143
51680,2022,211
51680,2023,271
51683,2018,87
51683,2019,112
51683,2020,73
51683,2021,97
51683,2022,79
51683,2023,74
51685,2018,0
51685,2019,0
51685,2020,0
51685,2021,13
51685,2022,8
51685,2023,49
51690,2022,2
51690,2023,43
51700,2018,124
51700,2019,218
51700,2020,160
51700,2021,106
51700,2022,393
51700,2023,647
51710,2018,596
51710,2019,819
51710,2020,1194
51710,2021,1480
51710,2022,1208
51710,2023,1427
51720,2022,0
51720,2023,2
51730,2018,9
51730,2019,10
51730,2020,64
51730,2021,116
51730,2022,118
51730,2023,24
51735,2018,41
51735,2019,26
51735,2020,25
51735,2021,19
51735,2022,28
51735,2023,120
51740,2018,137
51740,2019,93
51740,2020,280
51740,2021,196
51740,2022,106
51740,2023,73
51750,2022,30
51750,2023,35
51760,2018,563
51760,2019,1240
51760,2020,892
51760,2021,1067
51760,2022,2649
51760,2023,2283
51770,2022,377
51770,2023,107
51775,2022,35
51775,2023,117
51790,2022,70
51790,2023,245
51800,2018,622
51800,2019,697
51800,2020,1108
51800,2021,1363
51800,2022,669
51800,2023,727
51810,2018,779
51810,2019,1350
51810,2020,938
51810,2021,463
51810,2022,1197
51810,2023,542
51820,2022,117
51820,2023,170
51830,2018,25
51830,2019,29
51830,2020,28
51830,2021,33
51830,2022,46
51830,2023,15
51840,2022,259
51840,2023,66
53001,2022,48
53001,2023,59
53003,2022,53
53003,2023,39
53005,2018,1285
53005,2019,1863
